% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
3.125	2	17	313	6	21	28	2292
3.125	3	25	313	6	123	28	1479
3.126	1	5	313	7	49	28	1479
3.126	3	25	313	7	123	28	1479
3.127	1	5	313	8	49	28	1479
3.127	3	25	313	8	123	28	1479
3.128	1	5	313	9	49	28	1479
3.128	2	17	313	9	21	28	2292
3.128	3	25	313	9	123	28	1479
3.129	2	17	313	10	21	28	2292
3.129	3	25	313	10	123	28	1479
3.13	2	17	314	1	21	28	2292
3.13	3	25	314	1	123	28	1479
3.131	2	17	314	2	21	28	2292
3.131	3	25	314	2	123	28	1479
3.132	3	25	314	3	123	28	1479
3.133	3	25	314	4	123	28	1479
3.134	3	25	314	5	123	28	1479
3.135	2	17	314	6	21	28	2292
3.135	3	25	314	6	123	28	1479
3.136	2	17	314	7	21	28	2292
3.136	3	25	314	7	123	28	1479
3.137	2	17	314	8	21	28	2292
3.137	3	25	314	8	123	28	1479
3.138	2	17	314	9	21	28	2292
3.138	3	25	314	9	123	28	1479
3.139	2	17	314	10	21	28	2292
3.139	3	25	314	10	123	28	1479
3.14	3	25	315	1	123	28	1479
3.141	3	25	315	2	123	28	1479
3.142	2	17	315	3	21	28	2292
3.142	3	25	315	3	123	28	1479
3.143	2	17	315	4	21	28	2292
3.143	3	25	315	4	123	28	1479
3.144	2	17	315	5	21	28	2292
3.144	3	25	315	5	123	28	1479
3.145	2	17	315	6	21	28	2292
3.145	3	25	315	6	123	28	1479
3.146	2	17	315	7	21	28	2292
3.146	3	25	315	7	123	28	1479
3.147	3	25	315	8	123	28	1479
3.149	2	17	315	10	21	28	2292
3.149	3	25	315	10	123	28	1479
3.15	2	17	316	1	21	28	2292
3.15	3	25	316	1	123	28	1479
3.151	2	17	316	2	21	28	2292
3.151	3	25	316	2	123	28	1479
3.152	2	17	316	3	21	28	2292
3.152	3	25	316	3	123	28	1479
3.153	2	17	316	4	21	28	2292
3.153	3	25	316	4	123	28	1479
3.154	3	25	316	5	123	28	1479
3.156	2	17	316	7	21	28	2292
3.156	3	25	316	7	123	28	1479
3.157	2	17	316	8	21	28	2292
3.157	3	25	316	8	123	28	1479
3.158	2	17	316	9	21	28	2292
3.158	3	25	316	9	123	28	1479
3.159	2	17	316	10	21	28	2292
3.159	3	25	316	10	123	28	1479
3.16	2	17	317	1	21	28	2292
3.16	3	25	317	1	123	28	1479
3.161	3	25	317	2	123	28	1479
3.162	3	25	317	3	123	28	1479
3.163	2	17	317	4	21	28	2292
3.163	3	25	317	4	123	28	1479
3.164	2	17	317	5	21	28	2292
3.164	3	25	317	5	123	28	1479
3.165	2	17	317	6	21	28	2292
3.165	3	25	317	6	123	28	1479
3.166	2	17	317	7	21	28	2292
3.166	3	25	317	7	123	28	1479
3.167	2	17	317	8	21	28	2292
3.167	3	25	317	8	123	28	1479
3.168	3	25	317	9	123	28	1479
3.169	2	17	317	10	21	28	2292
3.169	3	25	317	10	123	28	1479
3.17	2	17	318	1	21	28	2292
3.17	3	25	318	1	123	28	1479
3.171	1	5	318	2	49	28	1095
3.171	2	17	318	2	21	28	2292
3.171	3	25	318	2	123	28	1479
3.172	1	5	318	3	49	28	1095
3.172	2	17	318	3	21	28	2292
3.172	3	25	318	3	123	28	1479
3.173	2	17	318	4	21	28	2292
3.173	3	25	318	4	123	28	1479
3.174	3	25	318	5	123	28	1479
3.175	3	25	318	6	123	28	1479
3.176	2	17	318	7	21	28	2292
3.176	3	25	318	7	123	28	1479
3.177	2	17	318	8	21	28	2292
3.177	3	25	318	8	123	28	1479
3.178	2	17	318	9	21	28	2292
3.178	3	25	318	9	123	28	1479
3.179	2	17	318	10	21	28	2292
3.179	3	25	318	10	123	28	1479
3.18	2	17	319	1	21	28	2292
3.18	3	25	319	1	123	28	1479
3.181	3	25	319	2	123	28	1479
3.182	3	25	319	3	123	28	1479
3.183	2	17	319	4	21	28	2292
3.183	3	25	319	4	123	28	1479
3.184	2	17	319	5	21	28	2292
3.184	3	25	319	5	123	28	1479
3.185	2	17	319	6	21	28	2292
3.185	3	25	319	6	123	28	1479
3.186	2	17	319	7	21	28	2292
3.186	3	25	319	7	123	28	1479
3.187	2	17	319	8	21	28	2292
3.187	3	25	319	8	123	28	1479
3.188	3	25	319	9	123	28	1479
3.189	3	25	319	10	123	28	1479
3.19	2	17	320	1	21	28	2292
3.19	3	25	320	1	123	28	1479
3.191	2	17	320	2	21	28	2292
3.191	3	25	320	2	123	28	1479
3.192	2	17	320	3	21	28	2292
3.192	3	25	320	3	123	28	1479
3.193	2	17	320	4	21	28	2292
3.193	3	25	320	4	123	28	1479
3.194	2	17	320	5	21	28	2292
3.194	3	25	320	5	123	28	1479
3.195	3	25	320	6	123	28	1479
3.196	3	25	320	7	123	28	1479
3.197	2	17	320	8	21	28	2292
3.197	3	25	320	8	123	28	1479
3.198	2	17	320	9	21	28	2292
3.198	3	25	320	9	123	28	1479
3.199	2	17	320	10	21	28	2292
3.199	3	25	320	10	123	28	1479
3.2	2	17	321	1	21	28	2292
3.2	3	25	321	1	123	28	1479
3.201	2	17	321	2	21	28	2292
3.201	3	25	321	2	123	28	1479
3.202	3	25	321	3	123	28	1479
3.203	2	17	321	4	21	28	2292
3.203	3	25	321	4	123	28	1479
3.204	2	17	321	5	21	28	2292
3.204	3	25	321	5	123	28	1479
3.205	2	17	321	6	21	28	2292
3.205	3	25	321	6	123	28	1479
3.206	1	1	321	7	6	2	87
3.206	2	17	321	7	21	28	2292
3.206	3	25	321	7	123	28	1479
3.207	1	1	321	8	6	2	87
3.207	2	17	321	8	21	28	2292
3.207	3	25	321	8	123	28	1479
3.208	1	1	321	9	6	2	87
3.208	3	25	321	9	123	28	1479
3.209	1	1	321	10	6	2	87
3.209	3	25	321	10	123	28	1479
3.21	1	1	322	1	6	2	87
3.21	2	17	322	1	21	28	2292
3.21	3	25	322	1	123	28	1479
3.211	1	1	322	2	6	2	87
3.211	2	17	322	2	21	28	2292
3.211	3	25	322	2	123	28	1479
3.212	1	1	322	3	6	2	87
3.212	2	17	322	3	21	28	2292
3.212	3	25	322	3	123	28	1479
3.213	1	1	322	4	6	2	87
3.213	2	17	322	4	21	28	2292
3.213	3	25	322	4	123	28	1479
3.214	1	1	322	5	6	28	1479
3.214	2	17	322	5	21	28	2292
3.214	3	25	322	5	123	28	1479
3.215	3	25	322	6	123	28	1479
3.216	1	1	322	7	6	28	1479
3.216	3	25	322	7	123	28	1479
3.217	1	1	322	8	6	28	1479
3.217	2	17	322	8	21	28	2292
3.217	3	25	322	8	123	28	1479
3.218	1	1	322	9	6	28	1479
3.218	2	17	322	9	21	28	2292
3.218	3	25	322	9	123	28	1479
3.219	1	1	322	10	6	28	1479
3.219	2	17	322	10	21	28	2292
3.219	3	25	322	10	123	28	1479
3.22	1	1	323	1	6	28	1479
3.22	2	17	323	1	21	28	2292
3.22	3	25	323	1	123	28	1479
3.221	1	1	323	2	6	28	1479
3.221	2	17	323	2	21	28	2292
3.221	3	25	323	2	123	28	1479
3.222	3	25	323	3	123	28	1479
3.224	2	17	323	5	21	28	2292
3.224	3	25	323	5	123	28	1479
3.225	2	17	323	6	21	28	2292
3.225	3	25	323	6	123	28	1479
3.226	2	17	323	7	21	28	2292
3.226	3	25	323	7	123	28	1479
3.227	2	17	323	8	21	28	2292
3.227	3	25	323	8	123	28	1479
3.228	2	17	323	9	21	28	2292
3.228	3	25	323	9	123	28	1479
3.229	3	25	323	10	123	28	1479
3.23	3	25	324	1	123	28	1479
3.231	2	17	324	2	21	28	2292
3.231	3	25	324	2	123	28	1479
3.232	2	17	324	3	21	28	2292
3.232	3	25	324	3	123	28	1479
3.233	2	17	324	4	21	28	2292
3.233	3	25	324	4	123	28	1479
3.234	2	17	324	5	21	28	2292
3.234	3	25	324	5	123	28	1479
3.235	2	17	324	6	21	28	2292
3.235	3	25	324	6	123	28	1479
3.236	2	17	324	7	21	28	2292
3.236	3	25	324	7	123	28	1479
3.237	2	17	324	8	21	28	2292
3.237	3	25	324	8	123	28	1479
3.238	2	17	324	9	21	28	2292
3.238	3	25	324	9	123	28	1479
3.239	2	17	324	10	21	28	2292
3.239	3	25	324	10	123	28	1479
3.24	2	17	325	1	21	28	2292
3.24	3	25	325	1	123	28	1479
3.241	2	17	325	2	21	28	2292
3.241	3	25	325	2	123	28	1479
3.242	3	25	325	3	123	28	1479
3.243	3	25	325	4	123	28	1479
3.244	2	17	325	5	21	28	2292
3.244	3	25	325	5	123	28	1479
3.245	2	17	325	6	21	28	2292
3.245	3	25	325	6	123	0	53
3.246	2	17	325	7	21	28	2292
3.246	3	25	325	7	123	0	53
3.247	2	17	325	8	21	28	2292
3.247	3	25	325	8	123	0	53
3.248	2	17	325	9	21	28	2292
3.248	3	25	325	9	123	0	53
3.249	2	17	325	10	21	28	2292
3.249	3	25	325	10	123	0	53
3.25	2	17	326	1	21	28	2292
3.25	3	25	326	1	123	0	53
3.251	2	17	326	2	21	28	2292
3.251	3	25	326	2	123	0	53
3.252	2	17	326	3	21	28	2292
3.252	3	25	326	3	123	0	53
3.253	3	25	326	4	123	0	53
3.254	3	25	326	5	123	0	53
3.255	3	25	326	6	123	0	53
3.256	3	25	326	7	123	0	53
3.257	3	25	326	8	123	0	53
3.258	1	3	326	9	58	6	325
3.258	2	17	326	9	21	28	2292
3.258	3	25	326	9	123	0	53
3.259	1	3	326	10	58	6	325
3.259	3	25	326	10	123	0	53
3.26	1	3	327	1	58	6	325
3.26	3	25	327	1	123	0	53
3.261	1	3	327	2	58	6	325
3.261	3	25	327	2	123	0	53
3.262	1	3	327	3	58	6	325
3.262	2	19	327	3	62	28	4587
3.262	3	25	327	3	123	0	53
3.263	1	3	327	4	58	6	325
3.263	2	19	327	4	62	28	4587
3.263	3	25	327	4	123	0	53
3.264	1	3	327	5	58	6	325
3.264	2	19	327	5	62	28	4587
3.264	3	25	327	5	123	0	53
3.265	1	3	327	6	58	6	153
3.265	1	1	327	6	6	2	65
3.265	1	5	327	6	49	6	153
3.265	2	17	327	6	21	28	2292
3.265	2	19	327	6	62	28	2292
3.265	3	25	327	6	123	0	53
3.266	1	3	327	7	58	6	153
3.266	1	1	327	7	6	2	65
3.266	1	5	327	7	49	6	153
3.266	2	17	327	7	21	28	2292
3.266	2	19	327	7	62	28	2292
3.266	3	25	327	7	123	0	53
3.267	1	3	327	8	58	6	153
3.267	1	1	327	8	6	2	65
3.267	1	5	327	8	49	6	153
3.267	2	19	327	8	62	28	4587
3.267	3	25	327	8	123	0	53
3.268	1	3	327	9	58	6	153
3.268	1	1	327	9	6	2	65
3.268	1	5	327	9	49	6	153
3.268	2	19	327	9	62	28	4587
3.268	3	25	327	9	123	0	53
3.269	1	3	327	10	58	28	1095
3.269	1	1	327	10	6	2	65
3.269	1	5	327	10	49	6	153
3.269	3	25	327	10	123	0	53
3.27	1	3	328	1	58	28	1095
3.27	1	1	328	1	6	2	65
3.27	1	5	328	1	49	6	153
3.27	3	25	328	1	123	0	53
3.271	1	3	328	2	58	28	1095
3.271	1	1	328	2	6	2	65
3.271	1	5	328	2	49	6	153
3.271	3	25	328	2	123	0	53
3.272	1	1	328	3	6	2	65
3.272	2	17	328	3	21	28	2292
3.272	3	25	328	3	123	0	53
3.273	1	1	328	4	6	28	1095
3.273	3	25	328	4	123	0	53
3.274	1	1	328	5	6	28	1095
3.274	3	25	328	5	123	0	53
3.275	1	1	328	6	6	28	1095
3.275	3	25	328	6	123	0	53
3.276	1	1	328	7	6	28	1095
3.276	3	25	328	7	123	0	53
3.277	1	1	328	8	6	28	1095
3.277	3	25	328	8	123	0	53
3.278	1	1	328	9	6	28	1095
3.278	3	25	328	9	123	0	53
3.279	1	1	328	10	6	28	1095
3.279	3	25	328	10	123	0	53
3.28	1	1	329	1	6	28	1095
3.28	3	25	329	1	123	0	53
3.281	3	25	329	2	123	28	1479
3.282	3	25	329	3	123	28	1479
3.283	3	25	329	4	123	28	1479
3.284	3	25	329	5	123	28	1479
3.285	3	25	329	6	123	28	1479
3.286	3	25	329	7	123	28	1479
3.287	3	25	329	8	123	28	1479
3.288	3	25	329	9	123	28	1479
3.289	3	25	329	10	123	28	1479
3.29	3	25	330	1	123	28	1479
3.291	3	25	330	2	123	28	1479
3.292	3	25	330	3	123	28	1479
3.293	3	25	330	4	123	28	1479
3.294	3	25	330	5	123	28	1479
3.295	3	25	330	6	123	28	1479
3.296	3	25	330	7	123	28	1479
3.297	3	25	330	8	123	28	1479
3.298	3	25	330	9	123	28	1479
3.299	3	25	330	10	123	28	1479
3.3	3	25	331	1	123	28	1479
3.301	3	25	331	2	123	28	1479
3.302	3	25	331	3	123	28	1479
3.303	3	25	331	4	123	28	1479
3.304	3	25	331	5	123	28	1479
3.305	3	25	331	6	123	28	1479
3.306	3	25	331	7	123	28	1479
3.307	3	25	331	8	123	28	1479
3.308	3	25	331	9	123	28	1479
3.309	3	25	331	10	123	28	1479
3.31	3	25	332	1	123	28	1479
3.311	3	25	332	2	123	28	1479
3.312	3	25	332	3	123	28	1479
3.313	3	25	332	4	123	28	1479
3.314	3	25	332	5	123	28	1479
3.315	3	25	332	6	123	28	1479
3.316	3	25	332	7	123	28	1479
3.317	3	25	332	8	123	28	1479
3.318	3	25	332	9	123	28	1479
3.319	3	25	332	10	123	28	1479
3.32	3	25	333	1	123	28	1479
3.321	3	25	333	2	123	28	1479
3.322	3	25	333	3	123	28	1479
3.323	3	25	333	4	123	28	1479
3.324	3	25	333	5	123	28	1479
3.325	3	25	333	6	123	28	1479
3.326	3	25	333	7	123	28	1479
3.327	3	25	333	8	123	28	1479
3.328	3	25	333	9	123	28	1479
3.329	3	25	333	10	123	28	1479
3.33	3	25	334	1	123	28	1479
3.331	3	25	334	2	123	28	1479
3.333	3	25	334	4	123	28	1479
3.334	3	25	334	5	123	28	1479
3.335	3	25	334	6	123	28	1479
3.336	3	25	334	7	123	28	1479
3.337	3	25	334	8	123	28	1479
3.338	3	25	334	9	123	28	1479
3.34	3	25	335	1	123	28	1479
3.341	3	25	335	2	123	28	1479
3.342	3	25	335	3	123	28	1479
3.343	3	25	335	4	123	28	1479
3.344	3	25	335	5	123	28	1479
3.345	3	25	335	6	123	28	1479
3.346	3	25	335	7	123	28	1479
3.347	3	25	335	8	123	28	1479
3.348	3	25	335	9	123	28	1479
3.349	3	25	335	10	123	28	1479
3.35	3	25	336	1	123	28	1479
3.351	3	25	336	2	123	28	1479
3.352	3	25	336	3	123	28	1479
3.354	3	25	336	5	123	28	1479
3.355	3	25	336	6	123	28	1479
3.356	3	25	336	7	123	28	1479
3.357	3	25	336	8	123	28	1479
3.358	3	25	336	9	123	28	1479
3.359	1	1	336	10	6	28	1095
3.359	3	25	336	10	123	28	1479
3.36	1	1	337	1	6	28	1095
3.36	3	25	337	1	123	28	1479
3.361	3	25	337	2	123	28	1479
3.362	3	25	337	3	123	28	1479
3.363	3	25	337	4	123	28	1479
3.364	3	25	337	5	123	28	1479
3.365	3	25	337	6	123	28	1479
3.366	1	1	337	7	6	28	1095
3.366	3	25	337	7	123	28	1479
3.37	3	25	338	1	123	28	1479
3.371	3	25	338	2	123	28	1479
3.372	3	25	338	3	123	28	1479
3.373	3	25	338	4	123	28	1479
3.374	3	25	338	5	123	28	1479
3.375	3	25	338	6	123	28	1479
3.376	3	25	338	7	123	28	1479
3.377	3	25	338	8	123	28	1479
3.378	3	25	338	9	123	28	1479
3.38	3	25	339	1	123	28	1479
3.381	2	17	339	2	21	28	2292
3.381	3	25	339	2	123	28	1479
3.382	2	17	339	3	21	28	2292
3.382	3	25	339	3	123	28	1479
3.383	2	17	339	4	21	28	2292
3.383	3	25	339	4	123	28	1479
3.384	2	17	339	5	21	28	2292
3.384	3	25	339	5	123	28	1479
3.385	2	17	339	6	21	28	2292
3.385	3	25	339	6	123	28	1479
3.388	2	17	339	9	21	28	2292
3.388	3	25	339	9	123	28	1479
3.389	2	17	339	10	21	28	2292
3.389	3	25	339	10	123	28	1479
3.39	2	17	340	1	21	28	2292
3.39	3	25	340	1	123	28	1479
3.391	2	17	340	2	21	28	2292
3.391	3	25	340	2	123	28	1479
3.392	2	17	340	3	21	28	2292
3.392	3	25	340	3	123	28	1479
3.393	3	25	340	4	123	28	1479
3.395	2	17	340	6	21	28	2292
3.395	3	25	340	6	123	28	1479
3.396	2	17	340	7	21	28	2292
3.396	3	25	340	7	123	28	1479
3.397	2	17	340	8	21	28	2292
3.397	3	25	340	8	123	28	1479
3.398	2	17	340	9	21	28	2292
3.398	3	25	340	9	123	28	1479
3.399	2	17	340	10	21	28	2292
3.399	3	25	340	10	123	28	1479
3.4	3	25	341	1	123	28	1479
3.401	2	17	341	2	21	28	2292
3.401	3	25	341	2	123	28	1479
3.402	2	17	341	3	21	28	2292
3.402	3	25	341	3	123	28	1479
3.403	2	17	341	4	21	28	2292
3.403	3	25	341	4	123	28	1479
3.404	2	17	341	5	21	28	2292
3.404	3	25	341	5	123	28	1479
3.405	2	17	341	6	21	28	2292
3.405	3	25	341	6	123	28	1479
3.406	3	25	341	7	123	28	1479
3.408	2	17	341	9	21	28	2292
3.408	3	25	341	9	123	28	1479
3.409	1	5	341	10	49	6	209
3.409	2	17	341	10	21	28	2292
3.409	3	25	341	10	123	28	1479
3.41	1	5	342	1	49	6	209
3.41	2	17	342	1	21	28	2292
3.41	3	25	342	1	123	28	1479
3.411	1	5	342	2	49	6	209
3.411	2	17	342	2	21	28	2292
3.411	3	25	342	2	123	28	1479
3.412	1	5	342	3	49	6	209
3.412	2	17	342	3	21	28	2292
3.412	3	25	342	3	123	28	1479
3.413	1	5	342	4	49	6	209
3.413	2	17	342	4	21	28	2292
3.413	3	25	342	4	123	28	1479
3.414	1	5	342	5	49	6	209
3.414	2	17	342	5	21	28	2292
3.415	1	5	342	6	49	6	209
3.415	2	17	342	6	21	28	2292
3.415	3	25	342	6	123	28	1479
3.416	1	5	342	7	49	6	209
3.416	2	17	342	7	21	28	2292
3.416	3	25	342	7	123	28	1479
3.417	1	5	342	8	49	6	209
3.417	2	17	342	8	21	28	2292
3.417	3	25	342	8	123	28	1479
3.418	1	3	342	9	58	6	209
3.418	1	5	342	9	49	6	209
3.418	2	17	342	9	21	28	2292
3.418	3	25	342	9	123	28	1479
3.419	1	3	342	10	58	6	209
3.419	1	5	342	10	49	6	209
3.419	3	25	342	10	123	28	1479
3.42	1	3	343	1	58	6	209
3.42	1	5	343	1	49	6	209
3.42	3	25	343	1	123	28	1479
3.421	1	3	343	2	58	6	209
3.421	1	5	343	2	49	6	209
3.421	3	25	343	2	123	28	1479
3.422	1	3	343	3	58	6	209
3.422	1	5	343	3	49	6	209
3.422	2	17	343	3	21	28	2292
3.422	2	19	343	3	62	28	2292
3.422	3	25	343	3	123	28	1479
3.423	1	3	343	4	58	6	209
3.423	1	5	343	4	49	6	209
3.423	2	17	343	4	21	28	2292
3.423	2	19	343	4	62	28	2292
3.423	3	25	343	4	123	28	1479
3.424	1	3	343	5	58	6	209
3.424	1	5	343	5	49	6	209
3.424	2	17	343	5	21	28	2292
3.424	2	19	343	5	62	28	2292
3.424	3	25	343	5	123	28	1479
3.425	1	3	343	6	58	6	209
3.425	1	5	343	6	49	6	209
3.425	2	17	343	6	21	28	2292
3.425	2	19	343	6	62	28	2292
3.425	3	25	343	6	123	28	1479
3.426	1	3	343	7	58	6	325
3.426	2	17	343	7	21	28	2292
3.426	2	19	343	7	62	28	2292
3.426	3	25	343	7	123	28	1479
3.427	1	3	343	8	58	6	325
3.427	3	25	343	8	123	28	1479
3.428	1	3	343	9	58	6	325
3.428	3	25	343	9	123	28	1479
3.429	1	3	343	10	58	6	325
3.429	2	17	343	10	21	28	2292
3.429	3	25	343	10	123	28	1479
3.43	1	3	344	1	58	6	325
3.43	2	17	344	1	21	28	2292
3.43	3	25	344	1	123	28	1479
3.431	1	3	344	2	58	6	325
3.431	2	17	344	2	21	28	2292
3.431	3	25	344	2	123	28	1479
3.432	1	3	344	3	58	6	325
3.432	2	17	344	3	21	28	2292
3.432	3	25	344	3	123	28	1479
3.433	1	3	344	4	58	6	325
3.433	2	17	344	4	21	28	2292
3.433	3	25	344	4	123	28	1479
3.434	1	3	344	5	58	6	325
3.434	2	17	344	5	21	28	2292
3.434	3	25	344	5	123	28	1479
3.435	1	3	344	6	58	6	325
3.435	2	17	344	6	21	28	2292
3.435	3	25	344	6	123	28	1479
3.436	1	3	344	7	58	28	2292
3.436	2	17	344	7	21	28	2292
3.436	3	25	344	7	123	28	1479
3.437	1	3	344	8	58	28	2292
3.437	2	17	344	8	21	28	2292
3.437	3	25	344	8	123	28	1479
3.438	1	3	344	9	58	28	2292
3.438	2	17	344	9	21	28	2292
3.438	3	25	344	9	123	28	1479
3.439	1	3	344	10	58	28	2292
3.439	2	17	344	10	21	28	2292
3.439	3	25	344	10	123	28	1479
3.44	1	3	345	1	58	28	2292
3.44	2	17	345	1	21	28	2292
3.44	3	25	345	1	123	28	1479
3.441	1	3	345	2	58	28	2292
3.441	3	25	345	2	123	28	1479
3.442	1	3	345	3	58	28	2292
3.442	2	17	345	3	21	28	2292
3.442	3	25	345	3	123	28	1479
3.443	1	3	345	4	58	28	2292
3.443	2	17	345	4	21	28	2292
3.443	3	25	345	4	123	28	1479
3.444	1	3	345	5	58	28	2292
3.444	2	17	345	5	21	28	2292
3.444	3	25	345	5	123	28	1479
3.445	1	3	345	6	58	28	2292
3.445	2	17	345	6	21	28	2292
3.445	3	25	345	6	123	28	1479
3.446	1	3	345	7	58	28	2292
3.446	2	17	345	7	21	28	2292
3.446	3	25	345	7	123	28	1479
3.447	1	3	345	8	58	28	2292
3.447	3	25	345	8	123	28	1479
3.448	1	3	345	9	58	28	2292
3.448	2	17	345	9	21	28	2292
3.449	1	3	345	10	58	28	2292
3.449	2	17	345	10	21	28	2292
3.449	3	25	345	10	123	28	1479
3.45	1	3	346	1	58	28	2292
3.45	2	17	346	1	21	28	2292
3.45	3	25	346	1	123	28	1479
3.451	1	3	346	2	58	28	2292
3.451	2	17	346	2	21	28	2292
3.451	3	25	346	2	123	28	1479
3.452	1	3	346	3	58	28	2292
3.452	2	17	346	3	21	28	2292
3.452	3	25	346	3	123	28	1479
3.453	1	3	346	4	58	28	2292
3.453	3	25	346	4	123	28	1479
3.454	1	3	346	5	58	28	1095
3.454	1	1	346	5	6	28	1095
3.454	3	25	346	5	123	28	1479
3.455	1	3	346	6	58	28	1095
3.455	1	1	346	6	6	28	1095
3.455	3	25	346	6	123	28	1479
3.456	1	3	346	7	58	28	1479
3.456	2	17	346	7	21	28	2292
3.456	3	25	346	7	123	28	1479
3.457	1	3	346	8	58	28	1479
3.457	2	17	346	8	21	28	2292
3.457	3	25	346	8	123	28	1479
3.458	1	3	346	9	58	28	1479
3.458	2	17	346	9	21	28	2292
3.458	3	25	346	9	123	28	1479
3.459	1	3	346	10	58	28	1479
3.459	2	17	346	10	21	28	2292
3.459	3	25	346	10	123	28	1479
3.46	1	3	347	1	58	28	1479
3.46	3	25	347	1	123	0	53
3.461	1	3	347	2	58	28	1479
3.461	3	25	347	2	123	0	53
3.462	3	25	347	3	123	0	53
3.463	3	25	347	4	123	0	53
3.464	1	3	347	5	58	28	1479
3.464	3	25	347	5	123	0	53
3.465	1	3	347	6	58	28	1479
3.465	3	25	347	6	123	0	53
3.466	1	3	347	7	58	28	1479
3.466	3	25	347	7	123	0	53
3.467	1	3	347	8	58	28	1479
3.467	3	25	347	8	123	0	53
3.468	1	3	347	9	58	28	1479
3.468	3	25	347	9	123	0	53
3.469	1	3	347	10	58	28	1479
3.469	3	25	347	10	123	0	53
3.47	1	3	348	1	58	28	1479
3.47	3	25	348	1	123	0	53
3.471	1	3	348	2	58	28	1479
3.471	3	25	348	2	123	0	53
3.472	1	3	348	3	58	28	1479
3.472	3	25	348	3	123	0	53
3.473	1	3	348	4	58	28	1479
3.473	3	25	348	4	123	0	53
3.474	1	3	348	5	58	28	1479
3.474	3	25	348	5	123	0	53
3.475	1	3	348	6	58	28	1479
3.475	3	25	348	6	123	0	53
3.476	1	3	348	7	58	28	1479
3.476	3	25	348	7	123	0	53
3.477	1	3	348	8	58	28	1479
3.477	3	25	348	8	123	0	53
3.478	1	3	348	9	58	28	1479
3.478	3	25	348	9	123	0	53
3.479	1	3	348	10	58	28	1479
3.479	3	25	348	10	123	0	53
3.48	1	3	349	1	58	28	1479
3.48	3	25	349	1	123	0	53
3.481	1	3	349	2	58	28	1479
3.481	3	25	349	2	123	0	53
3.482	1	3	349	3	58	28	1479
3.482	3	25	349	3	123	0	53
3.483	1	3	349	4	58	28	1479
3.483	3	25	349	4	123	28	1479
3.484	1	3	349	5	58	28	1479
3.484	3	25	349	5	123	28	1479
3.485	1	3	349	6	58	28	1479
3.485	3	25	349	6	123	28	1479
3.486	1	3	349	7	58	28	1479
3.486	3	25	349	7	123	28	1479
3.487	1	3	349	8	58	28	1479
3.487	3	25	349	8	123	28	1479
3.488	1	3	349	9	58	28	1479
3.488	3	25	349	9	123	28	1479
3.489	1	3	349	10	58	28	1479
3.489	3	25	349	10	123	28	1479
3.49	1	3	350	1	58	28	1479
3.49	3	25	350	1	123	28	1479
3.491	1	3	350	2	58	28	1479
3.491	3	25	350	2	123	28	1479
3.492	1	3	350	3	58	28	1479
3.492	3	25	350	3	123	28	1479
3.493	1	3	350	4	58	28	1479
3.493	3	25	350	4	123	28	1479
3.494	1	3	350	5	58	28	1479
3.494	3	25	350	5	123	28	1479
3.495	1	3	350	6	58	28	1479
3.495	3	25	350	6	123	28	1479
3.496	1	3	350	7	58	28	1479
3.496	3	25	350	7	123	28	1479
3.497	1	3	350	8	58	28	1479
3.497	3	25	350	8	123	28	1479
3.498	1	3	350	9	58	28	1479
3.498	3	25	350	9	123	28	1479
3.499	1	3	350	10	58	28	1479
3.499	3	25	350	10	123	28	1479
3.5	1	3	351	1	58	28	1479
3.5	3	25	351	1	123	28	1479
3.501	1	3	351	2	58	28	1479
3.501	3	25	351	2	123	28	1479
3.502	3	25	351	3	123	28	1479
3.503	3	25	351	4	123	28	1479
3.504	3	25	351	5	123	28	1479
3.505	3	25	351	6	123	28	1479
3.506	3	25	351	7	123	28	1479
3.507	3	25	351	8	123	28	1479
3.508	3	25	351	9	123	28	1479
3.509	3	25	351	10	123	28	1479
3.51	3	25	352	1	123	28	1479
3.511	3	25	352	2	123	28	1479
3.512	3	25	352	3	123	28	1479
3.513	3	25	352	4	123	28	1479
3.514	3	25	352	5	123	28	1479
3.515	3	25	352	6	123	28	1479
3.516	3	25	352	7	123	28	1479
3.517	3	25	352	8	123	28	1479
3.518	3	25	352	9	123	28	1479
3.519	3	25	352	10	123	28	1479
3.52	3	25	353	1	123	28	1479
3.521	3	25	353	2	123	28	1479
3.522	3	25	353	3	123	28	1479
3.523	3	25	353	4	123	28	1479
3.524	3	25	353	5	123	28	1479
3.525	3	25	353	6	123	28	1479
3.526	3	25	353	7	123	28	1479
3.527	3	25	353	8	123	28	1479
3.528	3	25	353	9	123	28	1479
3.529	3	25	353	10	123	28	1479
3.531	3	25	354	2	123	28	1479
3.532	3	25	354	3	123	28	1479
3.533	3	25	354	4	123	28	1479
3.534	3	25	354	5	123	28	1479
3.535	3	25	354	6	123	28	1479
3.536	3	25	354	7	123	28	1479
3.538	3	25	354	9	123	28	1479
3.539	3	25	354	10	123	28	1479
3.54	3	25	355	1	123	28	1479
3.541	2	17	355	2	21	28	2292
3.541	3	25	355	2	123	28	1479
3.542	2	17	355	3	21	28	2292
3.542	3	25	355	3	123	28	1479
3.543	2	17	355	4	21	28	2292
3.543	3	25	355	4	123	28	1479
3.544	2	17	355	5	21	28	2292
3.544	3	25	355	5	123	28	1479
3.545	2	17	355	6	21	28	2292
3.545	3	25	355	6	123	28	1479
