% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
3958	7	61	7	0	0	10	935	0	1	1
3959	7	65	4	0	0	6	621	0	1	1
3960	7	64	8	0	0	18	1980	0	1	1
3961	7	69	1	0	0	16	1836	0	1	1
3962	1	9	23	0	0	0	165	0	1	0
3962	7	67	12	0	0	4	437	0	1	1
3963	6	57	1	0	0	0	165	0	1	0
3963	7	63	3	0	0	14	1527	0	1	1
3964	1	4	3	0	0	0	165	0	1	1
3964	7	68	5	0	0	4	437	0	1	1
3965	7	62	6	0	0	6	621	0	1	1
3966	1	1	6	0	0	0	165	0	1	1
3966	4	40	33	0	0	0	165	0	1	0
3966	7	70	2	0	0	12	1191	0	1	1
3967	1	8	7	0	0	0	165	0	1	0
3967	4	38	37	0	0	0	165	0	1	0
3967	7	66	11	0	0	4	437	0	1	1
3968	7	61	7	0	0	10	935	0	1	1
3969	1	9	23	0	0	0	165	1	0	1
3969	7	64	8	0	0	18	1980	0	1	1
3970	2	16	44	0	0	0	165	0	1	0
3970	5	50	45	0	0	0	165	0	1	0
3970	7	69	1	0	0	16	1836	0	1	1
3971	4	31	93	0	0	0	165	0	1	0
3971	7	65	4	0	0	6	621	0	1	1
3972	7	67	12	0	0	4	437	0	1	1
3973	1	9	23	0	0	0	165	0	1	0
3973	7	63	3	0	0	14	1527	0	1	1
3974	7	68	5	0	0	4	437	0	1	1
3975	7	70	2	0	0	12	1191	0	1	1
3976	7	62	6	0	0	6	621	0	1	1
3977	7	66	11	0	0	4	437	0	1	1
3978	1	1	6	0	0	0	165	0	1	1
3978	7	61	7	0	0	10	935	0	1	1
3979	7	64	8	0	0	18	1980	0	1	1
3980	7	69	1	0	0	16	1836	0	1	1
3981	7	67	12	0	0	4	437	0	1	1
3982	7	65	4	0	0	6	621	0	1	1
3983	7	63	3	0	0	14	1527	0	1	1
3984	5	41	58	0	0	0	165	0	1	0
3984	7	68	5	0	0	4	437	0	1	1
3985	3	26	102	0	0	0	165	0	1	0
