% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.555	1	7	156	6	8	0	165	0	0
1.555	2	17	156	6	21	0	165	0	0
1.555	3	30	156	6	59	0	165	0	0
1.555	4	33	156	6	126	0	165	0	0
1.555	5	46	156	6	56	0	165	0	0
1.555	6	51	156	6	81	0	165	0	0
1.555	7	70	156	6	2	12	1191	0	0
1.556	1	10	156	7	15	0	165	0	0
1.556	2	11	156	7	34	0	165	0	0
1.556	3	27	156	7	65	0	165	0	0
1.556	4	35	156	7	145	0	165	0	0
1.556	5	41	156	7	58	0	165	0	0
1.556	6	57	156	7	1	0	165	0	0
1.556	7	68	156	7	5	4	437	0	0
1.557	1	9	156	8	23	0	165	0	0
1.557	2	18	156	8	36	0	165	0	0
1.557	3	29	156	8	85	0	165	0	0
1.557	4	40	156	8	33	0	165	0	0
1.557	5	49	156	8	67	0	165	0	0
1.557	6	58	156	8	2	0	165	0	0
1.557	7	66	156	8	11	4	437	0	0
1.558	1	5	156	9	49	0	165	0	0
1.558	2	16	156	9	44	0	165	0	0
1.558	3	24	156	9	94	0	165	0	0
1.558	4	38	156	9	37	0	165	0	0
1.558	5	48	156	9	77	0	165	0	0
1.558	6	59	156	9	3	0	165	0	0
1.558	7	65	156	9	4	6	621	0	0
1.559	1	6	156	10	59	0	165	0	0
1.559	2	19	156	10	62	0	165	0	0
1.559	3	26	156	10	102	0	165	0	0
1.559	4	37	156	10	42	0	165	0	0
1.559	5	44	156	10	105	0	165	0	0
1.559	6	60	156	10	8	0	165	0	0
1.559	7	61	156	10	7	10	935	0	0
1.56	1	8	157	1	7	0	165	0	0
1.56	2	12	157	1	73	0	165	0	0
1.56	3	25	157	1	123	0	165	0	0
1.56	4	39	157	1	74	0	165	0	0
1.56	5	42	157	1	12	0	165	0	0
1.56	6	59	157	1	3	0	165	0	0
1.56	7	64	157	1	8	18	1980	0	0
1.561	1	7	157	2	8	0	165	0	0
1.561	2	15	157	2	99	0	165	0	0
1.561	3	22	157	2	160	0	165	0	0
1.561	4	34	157	2	89	0	165	0	0
1.561	5	43	157	2	23	0	165	0	0
1.561	6	54	157	2	55	0	165	0	0
1.561	7	67	157	2	12	4	437	0	0
1.562	1	7	157	3	8	0	165	0	0
1.562	2	14	157	3	108	0	165	0	0
1.562	3	28	157	3	219	0	165	0	0
1.562	4	31	157	3	93	0	165	0	0
1.562	5	45	157	3	33	0	165	0	0
1.562	6	53	157	3	12	0	165	0	0
1.562	7	69	157	3	1	16	1836	0	0
1.563	1	10	157	4	15	0	165	0	0
1.563	2	13	157	4	116	0	165	0	0
1.563	3	21	157	4	237	0	165	0	0
1.563	4	32	157	4	110	0	165	0	0
1.563	5	50	157	4	45	0	165	0	0
1.563	6	52	157	4	30	0	165	0	0
1.563	7	62	157	4	6	6	621	0	0
1.564	1	9	157	5	23	0	165	0	0
1.564	2	20	157	5	15	0	165	0	0
1.564	3	23	157	5	23	0	165	0	0
1.564	4	36	157	5	121	0	165	0	0
1.564	5	47	157	5	49	0	165	0	0
1.564	6	55	157	5	40	0	165	0	0
1.564	7	63	157	5	3	14	1527	0	0
1.565	1	5	157	6	49	0	165	0	0
1.565	2	16	157	6	44	0	165	0	0
1.565	3	30	157	6	59	0	165	0	0
1.565	4	33	157	6	126	0	165	0	0
1.565	5	46	157	6	56	0	165	0	0
1.565	6	56	157	6	54	0	165	0	0
1.565	7	70	157	6	2	12	1191	0	0
1.566	1	6	157	7	59	0	165	0	0
1.566	2	17	157	7	21	0	165	0	0
1.566	3	27	157	7	65	0	165	0	0
1.566	4	35	157	7	145	0	165	0	0
1.566	5	41	157	7	58	0	165	0	0
1.566	6	54	157	7	55	0	165	0	0
1.566	7	68	157	7	5	4	437	0	0
1.567	1	8	157	8	7	0	165	0	0
1.567	2	11	157	8	34	0	165	0	0
1.567	3	25	157	8	123	0	165	0	0
1.567	4	39	157	8	74	0	165	0	0
1.567	5	49	157	8	67	0	165	0	0
1.567	6	59	157	8	3	0	165	0	0
1.567	7	66	157	8	11	4	437	0	0
1.568	1	7	157	9	8	0	165	0	0
1.568	2	18	157	9	36	0	165	0	0
1.568	3	29	157	9	85	0	165	0	0
1.568	4	40	157	9	33	0	165	0	0
1.568	5	48	157	9	77	0	165	0	0
1.568	6	54	157	9	55	0	165	0	0
1.568	7	61	157	9	7	10	935	0	0
1.569	1	10	157	10	15	0	165	0	0
1.569	2	16	157	10	44	0	165	0	0
1.569	3	24	157	10	94	0	165	0	0
1.569	4	38	157	10	37	0	165	0	0
1.569	5	44	157	10	105	0	165	0	0
1.569	6	53	157	10	12	0	165	0	0
1.569	7	65	157	10	4	6	621	0	0
1.57	1	9	158	1	23	0	165	0	0
1.57	2	19	158	1	62	0	165	0	0
1.57	3	26	158	1	102	0	165	0	0
1.57	4	37	158	1	42	0	165	0	0
1.57	5	42	158	1	12	0	165	0	0
1.57	6	51	158	1	81	0	165	0	0
1.57	7	64	158	1	8	18	1980	0	0
1.571	1	5	158	2	49	0	165	0	0
1.571	2	12	158	2	73	0	165	0	0
1.571	3	25	158	2	123	0	165	0	0
1.571	4	39	158	2	74	0	165	0	0
1.571	5	43	158	2	23	0	165	0	0
1.571	6	57	158	2	1	0	165	0	0
1.571	7	69	158	2	1	16	1836	0	0
1.572	1	6	158	3	59	0	165	0	0
1.572	2	15	158	3	99	0	165	0	0
1.572	3	22	158	3	160	0	165	0	0
1.572	4	34	158	3	89	0	165	0	0
1.572	5	46	158	3	56	0	165	0	0
1.572	6	58	158	3	2	0	165	0	0
1.572	7	67	158	3	12	4	437	0	0
1.573	1	8	158	4	7	0	165	0	0
1.573	2	14	158	4	108	0	165	0	0
1.573	3	28	158	4	219	0	165	0	0
1.573	4	31	158	4	93	0	165	0	0
1.573	5	45	158	4	33	0	165	0	0
1.573	6	59	158	4	3	0	165	0	0
1.573	7	62	158	4	6	6	621	0	0
1.574	1	7	158	5	8	0	165	0	0
1.574	2	13	158	5	116	0	165	0	0
1.574	3	21	158	5	237	0	165	0	0
1.574	4	32	158	5	110	0	165	0	0
1.574	5	50	158	5	45	0	165	0	0
1.574	6	60	158	5	8	0	165	0	0
1.574	7	63	158	5	3	14	1527	0	0
1.575	1	10	158	6	15	0	165	0	0
1.575	2	20	158	6	15	0	165	0	0
1.575	3	29	158	6	85	0	165	0	0
1.575	4	36	158	6	121	0	165	0	0
1.575	5	48	158	6	77	0	165	0	0
1.575	6	53	158	6	12	0	165	0	0
1.575	7	70	158	6	2	12	1191	0	0
1.576	1	9	158	7	23	0	165	0	0
1.576	2	17	158	7	21	0	165	0	0
1.576	3	23	158	7	23	0	165	0	0
1.576	4	33	158	7	126	0	165	0	0
1.576	5	47	158	7	49	0	165	0	0
1.576	6	52	158	7	30	0	165	0	0
1.576	7	68	158	7	5	4	437	0	0
1.577	1	5	158	8	49	0	165	0	0
1.577	2	11	158	8	34	0	165	0	0
1.577	3	30	158	8	59	0	165	0	0
1.577	4	35	158	8	145	0	165	0	0
1.577	5	46	158	8	56	0	165	0	0
1.577	6	55	158	8	40	0	165	0	0
1.577	7	61	158	8	7	10	935	0	0
1.578	1	6	158	9	59	0	165	0	0
1.578	2	18	158	9	36	0	165	0	0
1.578	3	27	158	9	65	0	165	0	0
1.578	4	40	158	9	33	0	165	0	0
1.578	5	41	158	9	58	0	165	0	0
1.578	6	56	158	9	54	0	165	0	0
1.578	7	66	158	9	11	4	437	0	0
1.579	1	8	158	10	7	0	165	0	0
1.579	2	15	158	10	99	0	165	0	0
1.579	3	22	158	10	160	0	165	0	0
1.579	4	38	158	10	37	0	165	0	0
1.579	5	49	158	10	67	0	165	0	0
1.579	6	54	158	10	55	0	165	0	0
1.579	7	64	158	10	8	18	1980	0	0
1.58	1	7	159	1	8	0	165	0	0
1.58	2	16	159	1	44	0	165	0	0
1.58	3	29	159	1	85	0	165	0	0
1.58	4	37	159	1	42	0	165	0	0
1.58	5	48	159	1	77	0	165	0	0
1.58	6	51	159	1	81	0	165	0	0
1.58	7	69	159	1	1	16	1836	0	0
1.581	1	7	159	2	8	0	165	0	0
1.581	2	19	159	2	62	0	165	0	0
1.581	3	24	159	2	94	0	165	0	0
1.581	4	39	159	2	74	0	165	0	0
1.581	5	44	159	2	105	0	165	0	0
1.581	6	57	159	2	1	0	165	0	0
1.581	7	67	159	2	12	4	437	0	0
1.582	1	10	159	3	15	0	165	0	0
1.582	2	12	159	3	73	0	165	0	0
1.582	3	26	159	3	102	0	165	0	0
1.582	4	34	159	3	89	0	165	0	0
1.582	5	42	159	3	12	0	165	0	0
1.582	6	58	159	3	2	0	165	0	0
1.582	7	65	159	3	4	6	621	0	0
1.583	1	10	159	4	15	0	165	0	0
1.583	2	15	159	4	99	0	165	0	0
1.583	3	25	159	4	123	0	165	0	0
1.583	4	31	159	4	93	0	165	0	0
1.583	5	43	159	4	23	0	165	0	0
1.583	6	59	159	4	3	0	165	0	0
1.583	7	63	159	4	3	14	1527	0	0
1.584	1	9	159	5	23	0	165	0	0
1.584	2	14	159	5	108	0	165	0	0
1.584	3	22	159	5	160	0	165	0	0
1.584	4	32	159	5	110	0	165	0	0
1.584	5	45	159	5	33	0	165	0	0
1.584	6	60	159	5	8	0	165	0	0
1.584	7	70	159	5	2	12	1191	0	0
1.585	1	5	159	6	49	0	165	0	0
1.585	2	13	159	6	116	0	165	0	0
1.585	3	27	159	6	65	0	165	0	0
1.585	4	36	159	6	121	0	165	0	0
1.585	5	50	159	6	45	0	165	0	0
1.585	6	53	159	6	12	0	165	0	0
1.585	7	62	159	6	6	6	621	0	0
1.586	1	6	159	7	59	0	165	0	0
1.586	2	20	159	7	15	0	165	0	0
1.586	3	28	159	7	219	0	165	0	0
1.586	4	33	159	7	126	0	165	0	0
1.586	5	47	159	7	49	0	165	0	0
1.586	6	52	159	7	30	0	165	0	0
1.586	7	68	159	7	5	4	437	0	0
1.587	1	7	159	8	8	0	165	0	0
1.587	2	17	159	8	21	0	165	0	0
1.587	3	21	159	8	237	0	165	0	0
1.587	4	35	159	8	145	0	165	0	0
1.587	5	46	159	8	56	0	165	0	0
1.587	6	55	159	8	40	0	165	0	0
1.587	7	61	159	8	7	10	935	0	0
1.588	1	8	159	9	7	0	165	0	0
1.588	2	11	159	9	34	0	165	0	0
1.588	3	23	159	9	23	0	165	0	0
1.588	4	40	159	9	33	0	165	0	0
1.588	5	41	159	9	58	0	165	0	0
1.588	6	56	159	9	54	0	165	0	0
1.588	7	66	159	9	11	4	437	0	0
1.589	1	7	159	10	8	0	165	0	0
1.589	2	18	159	10	36	0	165	0	0
1.589	3	30	159	10	59	0	165	0	0
1.589	4	38	159	10	37	0	165	0	0
1.589	5	49	159	10	67	0	165	0	0
1.589	6	54	159	10	55	0	165	0	0
1.589	7	64	159	10	8	18	1980	0	0
1.59	1	10	160	1	15	0	165	0	0
1.59	2	16	160	1	44	0	165	0	0
1.59	3	25	160	1	123	0	165	0	0
1.59	4	37	160	1	42	0	165	0	0
1.59	5	48	160	1	77	0	165	0	0
1.59	6	51	160	1	81	0	165	0	0
1.59	7	69	160	1	1	16	1836	0	0
1.591	1	9	160	2	23	0	165	0	0
1.591	2	19	160	2	62	0	165	0	0
1.591	3	27	160	2	65	0	165	0	0
1.591	4	39	160	2	74	0	165	0	0
1.591	5	44	160	2	105	0	165	0	0
1.591	6	57	160	2	1	0	165	0	0
1.591	7	67	160	2	12	4	437	0	0
1.592	1	5	160	3	49	0	165	0	0
1.592	2	12	160	3	73	0	165	0	0
1.592	3	29	160	3	85	0	165	0	0
1.592	4	34	160	3	89	0	165	0	0
1.592	5	42	160	3	12	0	165	0	0
1.592	6	58	160	3	2	0	165	0	0
1.592	7	65	160	3	4	6	621	0	0
1.593	1	6	160	4	59	0	165	0	0
1.593	2	20	160	4	15	0	165	0	0
1.593	3	24	160	4	94	0	165	0	0
1.593	4	31	160	4	93	0	165	0	0
1.593	5	43	160	4	23	0	165	0	0
1.593	6	59	160	4	3	0	165	0	0
1.593	7	63	160	4	3	14	1527	0	0
1.594	1	8	160	5	7	0	165	0	0
1.594	2	15	160	5	99	0	165	0	0
1.594	3	26	160	5	102	0	165	0	0
1.594	4	32	160	5	110	0	165	0	0
1.594	5	45	160	5	33	0	165	0	0
1.594	6	60	160	5	8	0	165	0	0
1.594	7	70	160	5	2	12	1191	0	0
1.595	1	7	160	6	8	0	165	0	0
1.595	2	14	160	6	108	0	165	0	0
1.595	3	25	160	6	123	0	165	0	0
1.595	4	36	160	6	121	0	165	0	0
1.595	5	50	160	6	45	0	165	0	0
1.595	6	53	160	6	12	0	165	0	0
1.595	7	68	160	6	5	4	437	0	0
1.596	1	10	160	7	15	0	165	0	0
1.596	2	13	160	7	116	0	165	0	0
1.596	3	22	160	7	160	0	165	0	0
1.596	4	38	160	7	37	0	165	0	0
1.596	5	47	160	7	49	0	165	0	0
1.596	6	52	160	7	30	0	165	0	0
1.596	7	62	160	7	6	6	621	0	0
1.597	1	9	160	8	23	0	165	0	0
1.597	2	20	160	8	15	0	165	0	0
1.597	3	28	160	8	219	0	165	0	0
1.597	4	33	160	8	126	0	165	0	0
1.597	5	46	160	8	56	0	165	0	0
1.597	6	51	160	8	81	0	165	0	0
1.597	7	61	160	8	7	10	935	0	0
1.598	1	5	160	9	49	0	165	0	0
1.598	2	17	160	9	21	0	165	0	0
1.598	3	21	160	9	237	0	165	0	0
1.598	4	35	160	9	145	0	165	0	0
1.598	5	41	160	9	58	0	165	0	0
1.598	6	55	160	9	40	0	165	0	0
1.598	7	66	160	9	11	4	437	0	0
1.599	1	6	160	10	59	0	165	0	0
1.599	2	11	160	10	34	0	165	0	0
1.599	3	23	160	10	23	0	165	0	0
1.599	4	40	160	10	33	0	165	0	0
1.599	5	49	160	10	67	0	165	0	0
1.599	6	56	160	10	54	0	165	0	0
1.599	7	64	160	10	8	18	1980	0	0
1.6	1	8	161	1	7	0	165	0	0
1.6	2	18	161	1	36	0	165	0	0
1.6	3	24	161	1	94	0	165	0	0
1.6	4	38	161	1	37	0	165	0	0
1.6	5	48	161	1	77	0	165	0	0
1.6	6	54	161	1	55	0	165	0	0
1.6	7	69	161	1	1	16	1836	0	0
1.601	1	7	161	2	8	0	165	0	0
1.601	2	15	161	2	99	0	165	0	0
1.601	3	30	161	2	59	0	165	0	0
1.601	4	37	161	2	42	0	165	0	0
1.601	5	44	161	2	105	0	165	0	0
1.601	6	51	161	2	81	0	165	0	0
1.601	7	67	161	2	12	4	437	0	0
1.602	1	10	161	3	15	0	165	0	0
1.602	2	16	161	3	44	0	165	0	0
1.602	3	27	161	3	65	0	165	0	0
1.602	4	39	161	3	74	0	165	0	0
1.602	5	50	161	3	45	0	165	0	0
1.602	6	57	161	3	1	0	165	0	0
1.602	7	63	161	3	3	14	1527	0	0
1.603	1	9	161	4	23	0	165	0	0
1.603	2	19	161	4	62	0	165	0	0
1.603	3	29	161	4	85	0	165	0	0
1.603	4	34	161	4	89	0	165	0	0
1.603	5	42	161	4	12	0	165	0	0
1.603	6	58	161	4	2	0	165	0	0
1.603	7	70	161	4	2	12	1191	0	0
1.604	1	5	161	5	49	0	165	0	0
1.604	2	12	161	5	73	0	165	0	0
1.604	3	24	161	5	94	0	165	0	0
1.604	4	31	161	5	93	0	165	0	0
1.604	5	43	161	5	23	0	165	0	0
1.604	6	51	161	5	81	0	165	0	0
1.604	7	65	161	5	4	6	621	0	0
1.605	1	6	161	6	59	0	165	0	0
1.605	2	15	161	6	99	0	165	0	0
1.605	3	26	161	6	102	0	165	0	0
1.605	4	32	161	6	110	0	165	0	0
1.605	5	45	161	6	33	0	165	0	0
1.605	6	59	161	6	3	0	165	0	0
1.605	7	68	161	6	5	4	437	0	0
1.606	1	6	161	7	59	0	165	0	0
1.606	2	14	161	7	108	0	165	0	0
1.606	3	25	161	7	123	0	165	0	0
1.606	4	36	161	7	121	0	165	0	0
1.606	5	49	161	7	67	0	165	0	0
1.606	6	60	161	7	8	0	165	0	0
1.606	7	61	161	7	7	10	935	0	0
1.607	1	8	161	8	7	0	165	0	0
1.607	2	13	161	8	116	0	165	0	0
1.607	3	22	161	8	160	0	165	0	0
1.607	4	33	161	8	126	0	165	0	0
1.607	5	50	161	8	45	0	165	0	0
1.607	6	54	161	8	55	0	165	0	0
1.607	7	62	161	8	6	6	621	0	0
1.608	1	7	161	9	8	0	165	0	0
1.608	2	20	161	9	15	0	165	0	0
1.608	3	28	161	9	219	0	165	0	0
1.608	4	35	161	9	145	0	165	0	0
1.608	5	47	161	9	49	0	165	0	0
1.608	6	53	161	9	12	0	165	0	0
1.608	7	66	161	9	11	4	437	0	0
1.609	1	10	161	10	15	0	165	0	0
1.609	2	17	161	10	21	0	165	0	0
1.609	3	21	161	10	237	0	165	0	0
1.609	4	40	161	10	33	0	165	0	0
1.609	5	46	161	10	56	0	165	0	0
1.609	6	52	161	10	30	0	165	0	0
1.609	7	64	161	10	8	18	1980	0	0
1.61	1	9	162	1	23	0	165	0	0
1.61	2	11	162	1	34	0	165	0	0
1.61	3	23	162	1	23	0	165	0	0
1.61	4	38	162	1	37	0	165	0	0
1.61	5	41	162	1	58	0	165	0	0
1.61	6	58	162	1	2	0	165	0	0
1.61	7	69	162	1	1	16	1836	0	0
1.611	1	9	162	2	23	0	165	0	0
1.611	2	18	162	2	36	0	165	0	0
1.611	3	30	162	2	59	0	165	0	0
1.611	4	31	162	2	93	0	165	0	0
1.611	5	49	162	2	67	0	165	0	0
1.611	6	55	162	2	40	0	165	0	0
1.611	7	67	162	2	12	4	437	0	0
1.612	1	5	162	3	49	0	165	0	0
1.612	2	16	162	3	44	0	165	0	0
1.612	3	27	162	3	65	0	165	0	0
1.612	4	37	162	3	42	0	165	0	0
1.612	5	48	162	3	77	0	165	0	0
1.612	6	56	162	3	54	0	165	0	0
1.612	7	63	162	3	3	14	1527	0	0
1.613	1	6	162	4	59	0	165	0	0
1.613	2	19	162	4	62	0	165	0	0
1.613	3	29	162	4	85	0	165	0	0
1.613	4	39	162	4	74	0	165	0	0
1.613	5	44	162	4	105	0	165	0	0
1.613	6	54	162	4	55	0	165	0	0
1.613	7	70	162	4	2	12	1191	0	0
1.614	1	8	162	5	7	0	165	0	0
1.614	2	12	162	5	73	0	165	0	0
1.614	3	24	162	5	94	0	165	0	0
1.614	4	34	162	5	89	0	165	0	0
1.614	5	50	162	5	45	0	165	0	0
1.614	6	51	162	5	81	0	165	0	0
1.614	7	65	162	5	4	6	621	0	0
1.615	1	7	162	6	8	0	165	0	0
1.615	2	15	162	6	99	0	165	0	0
1.615	3	26	162	6	102	0	165	0	0
1.615	4	31	162	6	93	0	165	0	0
1.615	5	42	162	6	12	0	165	0	0
1.615	6	57	162	6	1	0	165	0	0
1.615	7	68	162	6	5	4	437	0	0
1.616	1	7	162	7	8	0	165	0	0
1.616	2	17	162	7	21	0	165	0	0
1.616	3	25	162	7	123	0	165	0	0
1.616	4	32	162	7	110	0	165	0	0
1.616	5	46	162	7	56	0	165	0	0
1.616	6	58	162	7	2	0	165	0	0
1.616	7	61	162	7	7	10	935	0	0
1.617	1	10	162	8	15	0	165	0	0
1.617	2	14	162	8	108	0	165	0	0
1.617	3	22	162	8	160	0	165	0	0
1.617	4	36	162	8	121	0	165	0	0
1.617	5	41	162	8	58	0	165	0	0
1.617	6	59	162	8	3	0	165	0	0
1.617	7	66	162	8	11	4	437	0	0
1.618	1	9	162	9	23	0	165	0	0
1.618	2	13	162	9	116	0	165	0	0
1.618	3	28	162	9	219	0	165	0	0
1.618	4	33	162	9	126	0	165	0	0
1.618	5	43	162	9	23	0	165	0	0
1.618	6	55	162	9	40	0	165	0	0
1.618	7	64	162	9	8	18	1980	0	0
1.619	1	9	162	10	23	0	165	0	0
1.619	2	20	162	10	15	0	165	0	0
1.619	3	21	162	10	237	0	165	0	0
1.619	4	35	162	10	145	0	165	0	0
1.619	5	45	162	10	33	0	165	0	0
1.619	6	60	162	10	8	0	165	0	0
1.619	7	62	162	10	6	6	621	0	0
1.62	1	5	163	1	49	0	165	0	0
1.62	2	17	163	1	21	0	165	0	0
1.62	3	23	163	1	23	0	165	0	0
1.62	4	40	163	1	33	0	165	0	0
1.62	5	50	163	1	45	0	165	0	0
1.62	6	54	163	1	55	0	165	0	0
1.62	7	69	163	1	1	16	1836	0	0
1.621	1	8	163	2	7	0	165	0	0
1.621	2	11	163	2	34	0	165	0	0
1.621	3	30	163	2	59	0	165	0	0
1.621	4	38	163	2	37	0	165	0	0
1.621	5	47	163	2	49	0	165	0	0
1.621	6	53	163	2	12	0	165	0	0
1.621	7	67	163	2	12	4	437	0	0
1.622	1	1	163	3	6	0	165	0	0
1.622	2	18	163	3	36	0	165	0	0
1.622	3	27	163	3	65	0	165	0	0
1.622	4	37	163	3	42	0	165	0	0
1.622	5	46	163	3	56	0	165	0	0
1.622	6	52	163	3	30	0	165	0	0
1.622	7	63	163	3	3	14	1527	0	0
1.623	1	1	163	4	6	0	165	0	0
1.623	2	16	163	4	44	0	165	0	0
1.623	3	29	163	4	85	0	165	0	0
1.623	4	39	163	4	74	0	165	0	0
1.623	5	41	163	4	58	0	165	0	0
1.623	6	55	163	4	40	0	165	0	0
1.623	7	70	163	4	2	12	1191	0	0
1.624	1	1	163	5	6	0	165	0	0
1.624	2	19	163	5	62	0	165	0	0
1.624	3	24	163	5	94	0	165	0	0
1.624	4	34	163	5	89	0	165	0	0
1.624	5	49	163	5	67	0	165	0	0
1.624	6	56	163	5	54	0	165	0	0
1.624	7	68	163	5	5	4	437	0	0
1.625	1	1	163	6	6	0	165	0	0
1.625	2	12	163	6	73	0	165	0	0
1.625	3	26	163	6	102	0	165	0	0
1.625	4	31	163	6	93	0	165	0	0
1.625	5	48	163	6	77	0	165	0	0
1.625	6	54	163	6	55	0	165	0	0
1.625	7	61	163	6	7	10	935	0	0
1.626	1	1	163	7	6	0	165	0	0
1.626	2	15	163	7	99	0	165	0	0
1.626	3	25	163	7	123	0	165	0	0
1.626	4	32	163	7	110	0	165	0	0
1.626	5	44	163	7	105	0	165	0	0
1.626	6	51	163	7	81	0	165	0	0
1.626	7	65	163	7	4	6	621	0	0
1.627	1	1	163	8	6	0	165	0	0
1.627	2	14	163	8	108	0	165	0	0
1.627	3	22	163	8	160	0	165	0	0
1.627	4	36	163	8	121	0	165	0	0
1.627	5	42	163	8	12	0	165	0	0
1.627	6	57	163	8	1	0	165	0	0
1.627	7	66	163	8	11	4	437	0	0
1.628	1	1	163	9	6	0	165	0	0
1.628	2	13	163	9	116	0	165	0	0
1.628	3	28	163	9	219	0	165	0	0
1.628	4	33	163	9	126	0	165	0	0
1.628	5	43	163	9	23	0	165	0	0
1.628	6	58	163	9	2	0	165	0	0
1.628	7	64	163	9	8	18	1980	0	0
1.629	1	1	163	10	6	0	165	0	0
1.629	2	20	163	10	15	0	165	0	0
1.629	3	27	163	10	65	0	165	0	0
1.629	4	37	163	10	42	0	165	0	0
1.629	5	45	163	10	33	0	165	0	0
1.629	6	59	163	10	3	0	165	0	0
1.629	7	69	163	10	1	16	1836	0	0
1.63	1	1	164	1	6	0	165	0	0
1.63	2	17	164	1	21	0	165	0	0
1.63	3	21	164	1	237	0	165	0	0
1.63	4	35	164	1	145	0	165	0	0
1.63	5	50	164	1	45	0	165	0	0
1.63	6	60	164	1	8	0	165	0	0
1.63	7	62	164	1	6	6	621	0	0
1.631	1	1	164	2	6	0	165	0	0
1.631	2	19	164	2	62	0	165	0	0
1.631	3	23	164	2	23	0	165	0	0
1.631	4	40	164	2	33	0	165	0	0
1.631	5	47	164	2	49	0	165	0	0
1.631	6	53	164	2	12	0	165	0	0
1.631	7	67	164	2	12	4	437	0	0
1.632	1	1	164	3	6	0	165	0	0
1.632	2	11	164	3	34	0	165	0	0
1.632	3	30	164	3	59	0	165	0	0
1.632	4	38	164	3	37	0	165	0	0
1.632	5	46	164	3	56	0	165	0	0
1.632	6	52	164	3	30	0	165	0	0
1.632	7	63	164	3	3	14	1527	0	0
1.633	1	1	164	4	6	0	165	0	0
1.633	2	18	164	4	36	0	165	0	0
1.633	3	27	164	4	65	0	165	0	0
1.633	4	37	164	4	42	0	165	0	0
1.633	5	41	164	4	58	0	165	0	0
1.633	6	55	164	4	40	0	165	0	0
1.633	7	70	164	4	2	12	1191	0	0
1.634	1	1	164	5	6	0	165	0	0
1.634	2	16	164	5	44	0	165	0	0
1.634	3	29	164	5	85	0	165	0	0
1.634	4	39	164	5	74	0	165	0	0
1.634	5	49	164	5	67	0	165	0	0
1.634	6	56	164	5	54	0	165	0	0
1.634	7	68	164	5	5	4	437	0	0
1.635	1	6	164	6	59	0	165	0	0
1.635	2	19	164	6	62	0	165	0	0
1.635	3	24	164	6	94	0	165	0	0
1.635	4	34	164	6	89	0	165	0	0
1.635	5	48	164	6	77	0	165	0	0
1.635	6	54	164	6	55	0	165	0	0
1.635	7	61	164	6	7	10	935	0	0
1.636	1	1	164	7	6	0	165	0	0
1.636	2	12	164	7	73	0	165	0	0
1.636	3	26	164	7	102	0	165	0	0
1.636	4	31	164	7	93	0	165	0	0
1.636	5	44	164	7	105	0	165	0	0
1.636	6	51	164	7	81	0	165	0	0
1.636	7	66	164	7	11	4	437	0	0
1.637	1	1	164	8	6	0	165	0	0
1.637	2	15	164	8	99	0	165	0	0
1.637	3	25	164	8	123	0	165	0	0
1.637	4	32	164	8	110	0	165	0	0
1.637	5	42	164	8	12	0	165	0	0
1.637	6	57	164	8	1	0	165	0	0
1.637	7	64	164	8	8	18	1980	0	0
1.638	1	8	164	9	7	0	165	0	0
1.638	2	14	164	9	108	0	165	0	0
1.638	3	22	164	9	160	0	165	0	0
1.638	4	36	164	9	121	0	165	0	0
1.638	5	43	164	9	23	0	165	0	0
1.638	6	58	164	9	2	0	165	0	0
1.638	7	65	164	9	4	6	621	0	0
1.639	1	7	164	10	8	0	165	0	0
1.639	2	13	164	10	116	0	165	0	0
1.639	3	28	164	10	219	0	165	0	0
1.639	4	33	164	10	126	0	165	0	0
1.639	5	45	164	10	33	0	165	0	0
1.639	6	52	164	10	30	0	165	0	0
1.639	7	69	164	10	1	16	1836	0	0
1.64	1	1	165	1	6	0	165	0	0
1.64	2	20	165	1	15	0	165	0	0
1.64	3	21	165	1	237	0	165	0	0
1.64	4	35	165	1	145	0	165	0	0
1.64	5	50	165	1	45	0	165	0	0
1.64	6	59	165	1	3	0	165	0	0
1.64	7	67	165	1	12	4	437	0	0
1.641	1	10	165	2	15	0	165	0	0
1.641	2	17	165	2	21	0	165	0	0
1.641	3	23	165	2	23	0	165	0	0
1.641	4	40	165	2	33	0	165	0	0
1.641	5	47	165	2	49	0	165	0	0
1.641	6	60	165	2	8	0	165	0	0
1.641	7	62	165	2	6	6	621	0	0
1.642	1	9	165	3	23	0	165	0	0
1.642	2	11	165	3	34	0	165	0	0
1.642	3	30	165	3	59	0	165	0	0
1.642	4	38	165	3	37	0	165	0	0
1.642	5	46	165	3	56	0	165	0	0
1.642	6	54	165	3	55	0	165	0	0
1.642	7	63	165	3	3	14	1527	0	0
1.643	1	5	165	4	49	0	165	0	0
1.643	2	18	165	4	36	0	165	0	0
1.643	3	27	165	4	65	0	165	0	0
1.643	4	37	165	4	42	0	165	0	0
1.643	5	41	165	4	58	0	165	0	0
1.643	6	53	165	4	12	0	165	0	0
1.643	7	70	165	4	2	12	1191	0	0
1.644	1	6	165	5	59	0	165	0	0
1.644	2	16	165	5	44	0	165	0	0
1.644	3	29	165	5	85	0	165	0	0
1.644	4	39	165	5	74	0	165	0	0
1.644	5	49	165	5	67	0	165	0	0
1.644	6	52	165	5	30	0	165	0	0
1.644	7	68	165	5	5	4	437	0	0
1.645	1	8	165	6	7	0	165	0	0
1.645	2	19	165	6	62	0	165	0	0
